CustomerId,PlanType,StartDate,EndDate,BillingAmount,AutoRenew
2449,Family,2024-12-16,2026-01-11,9.99,1
2206,Family,2023-11-11,2026-04-19,9.99,0
2327,Free,2024-07-05,2025-08-05,9.99,1
4830,Premium,2025-03-20,2025-06-09,9.99,1
4163,Free,2024-01-20,2026-04-16,9.99,0
3894,Student,2025-01-09,2026-03-27,9.99,0
543,Premium,2024-10-07,2025-10-11,9.99,0
2967,Student,2024-08-23,2025-09-24,9.99,1
4281,Family,2023-06-01,2025-05-31,9.99,0
2529,Premium,2024-04-18,2025-11-19,9.99,0
3353,Free,2024-03-12,2025-11-09,9.99,1
743,Family,2023-06-23,2025-10-22,9.99,0
3376,Family,2025-02-16,2025-05-30,9.99,0
3803,Basic,2024-01-21,2025-08-18,9.99,1
3564,Basic,2025-03-10,2026-04-09,9.99,0
602,Student,2023-07-25,2026-03-02,9.99,1
2995,Student,2024-07-27,2025-09-28,9.99,0
4803,Student,2023-11-18,2025-10-26,9.99,0
1529,Student,2025-03-23,2025-06-06,9.99,0
4530,Student,2023-07-12,2025-11-05,9.99,0
3742,Premium,2024-07-18,2026-04-07,9.99,1
3030,Family,2024-03-19,2025-12-13,9.99,0
2170,Family,2023-07-23,2026-02-22,9.99,1
3177,Free,2025-03-06,2025-07-01,9.99,1
2822,Family,2024-06-13,2025-06-27,9.99,0
1379,Premium,2025-01-31,2026-04-26,9.99,0
1085,Student,2023-06-27,2025-11-11,9.99,1
744,Student,2023-09-28,2025-11-26,9.99,0
3037,Family,2023-12-01,2025-09-02,9.99,1
2095,Free,2024-01-25,2026-03-13,9.99,0
3064,Free,2024-01-16,2025-07-01,9.99,0
4270,Free,2023-06-16,2026-03-20,9.99,1
1094,Free,2025-02-21,2025-10-13,9.99,1
1085,Basic,2024-06-10,2025-11-07,9.99,0
1368,Student,2024-08-06,2025-11-03,9.99,1
2463,Basic,2023-08-17,2025-05-27,9.99,1
460,Family,2024-05-13,2026-03-19,9.99,0
3127,Basic,2023-07-30,2025-12-11,9.99,1
1864,Basic,2024-08-10,2026-02-24,9.99,0
2049,Family,2024-03-03,2025-12-19,9.99,0
118,Free,2024-03-24,2025-06-29,9.99,0
4178,Family,2024-08-05,2025-12-08,9.99,1
1036,Premium,2023-10-15,2025-07-14,9.99,1
1424,Family,2024-03-13,2026-02-11,9.99,0
2119,Basic,2023-07-05,2025-08-26,9.99,0
3767,Free,2024-09-03,2026-03-02,9.99,1
1274,Premium,2025-04-07,2025-09-08,9.99,0
1817,Free,2023-10-06,2026-01-07,9.99,1
4801,Family,2024-06-23,2025-11-12,9.99,0
3891,Family,2024-04-27,2025-12-27,9.99,1
744,Premium,2024-11-22,2025-08-25,9.99,0
4365,Basic,2024-11-02,2025-09-15,9.99,1
4867,Free,2025-02-16,2026-01-09,9.99,0
299,Premium,2024-02-29,2025-09-03,9.99,0
4232,Basic,2024-04-23,2025-11-19,9.99,1
2903,Basic,2024-04-11,2025-07-30,9.99,0
3233,Premium,2025-04-11,2025-06-10,9.99,1
1,Family,2025-01-07,2026-03-14,9.99,1
1180,Family,2024-05-26,2025-10-21,9.99,0
3343,Basic,2023-09-21,2025-11-08,9.99,1
2992,Student,2023-09-19,2025-05-29,9.99,0
1486,Free,2024-12-17,2025-09-22,9.99,0
2030,Student,2024-01-26,2025-11-10,9.99,1
4804,Student,2024-08-03,2026-02-28,9.99,1
343,Free,2024-02-08,2026-04-26,9.99,1
838,Free,2024-07-31,2026-03-12,9.99,1
595,Free,2025-04-22,2026-04-02,9.99,0
1881,Student,2023-05-14,2026-01-25,9.99,0
1580,Premium,2023-12-19,2026-01-03,9.99,1
3597,Family,2024-05-10,2025-11-06,9.99,1
3281,Student,2023-06-18,2026-01-18,9.99,1
218,Family,2023-09-05,2025-10-15,9.99,0
2885,Premium,2023-11-04,2025-10-10,9.99,1
69,Student,2025-03-20,2025-12-27,9.99,1
4366,Family,2024-05-28,2025-06-12,9.99,1
449,Basic,2024-03-12,2026-04-24,9.99,0
518,Free,2023-12-11,2025-05-30,9.99,0
118,Basic,2024-06-23,2025-06-13,9.99,1
2231,Student,2023-07-16,2025-09-07,9.99,0
3482,Student,2024-11-20,2026-02-23,9.99,1
960,Family,2024-08-05,2025-12-10,9.99,0
502,Basic,2024-06-30,2025-11-12,9.99,1
4222,Free,2024-11-13,2025-07-29,9.99,0
2989,Premium,2024-06-07,2025-12-31,9.99,0
13,Premium,2023-10-27,2025-09-28,9.99,1
2380,Basic,2023-09-27,2025-10-26,9.99,1
4880,Premium,2024-05-24,2025-11-23,9.99,0
3840,Basic,2024-10-29,2025-05-27,9.99,1
4898,Premium,2024-09-28,2025-06-04,9.99,1
588,Free,2025-04-18,2025-08-05,9.99,1
3653,Basic,2025-03-25,2025-06-04,9.99,1
2467,Student,2025-03-19,2025-10-24,9.99,1
4022,Free,2024-05-11,2025-07-01,9.99,0
1630,Basic,2024-10-23,2026-02-01,9.99,1
4901,Free,2024-04-20,2025-08-30,9.99,1
2481,Family,2024-11-04,2025-11-17,9.99,1
80,Premium,2024-08-04,2025-07-24,9.99,1
2060,Student,2024-08-06,2026-04-13,9.99,0
766,Premium,2024-03-30,2025-09-06,9.99,1
1175,Premium,2025-04-19,2025-12-03,9.99,1
1723,Basic,2023-11-14,2026-02-18,9.99,1
3240,Student,2025-03-19,2025-11-11,9.99,0
3904,Premium,2023-09-30,2025-10-20,9.99,1
1772,Free,2025-04-16,2025-07-03,9.99,1
332,Basic,2024-07-24,2025-12-27,9.99,0
3148,Free,2023-11-17,2025-06-05,9.99,1
1356,Family,2023-08-01,2025-06-22,9.99,1
3236,Premium,2023-07-06,2025-09-03,9.99,1
2821,Family,2024-07-11,2026-02-25,9.99,1
4195,Basic,2023-09-12,2025-08-02,9.99,1
4963,Free,2024-06-09,2026-04-02,9.99,0
692,Free,2024-04-01,2025-08-15,9.99,0
3031,Basic,2023-09-11,2026-04-21,9.99,0
1436,Premium,2023-11-04,2026-01-29,9.99,0
4596,Student,2024-01-08,2026-04-07,9.99,1
4950,Basic,2024-07-21,2026-03-20,9.99,0
2390,Basic,2023-08-15,2025-07-26,9.99,1
4908,Free,2024-06-11,2025-12-02,9.99,1
2187,Premium,2025-02-11,2025-12-06,9.99,0
3310,Basic,2024-12-20,2025-06-17,9.99,0
1640,Free,2024-01-04,2026-03-29,9.99,0
4412,Student,2023-05-26,2025-10-25,9.99,1
297,Family,2024-09-23,2025-10-07,9.99,0
4031,Free,2024-09-22,2026-01-06,9.99,1
4646,Basic,2025-04-13,2025-07-11,9.99,0
4180,Premium,2023-05-10,2026-02-10,9.99,1
3672,Basic,2025-01-29,2025-07-03,9.99,0
2250,Basic,2023-11-06,2025-10-22,9.99,1
2828,Premium,2023-06-11,2025-11-06,9.99,1
3408,Free,2024-07-17,2026-03-24,9.99,0
4487,Free,2023-11-04,2026-02-04,9.99,1
3625,Free,2023-08-18,2026-03-13,9.99,0
902,Family,2023-07-18,2025-08-26,9.99,1
1668,Premium,2024-08-06,2026-01-31,9.99,0
3574,Basic,2024-02-07,2025-05-27,9.99,0
1803,Student,2024-02-29,2025-10-12,9.99,1
3985,Student,2023-09-30,2025-09-08,9.99,0
525,Basic,2024-02-05,2025-07-06,9.99,1
511,Free,2024-02-25,2025-12-24,9.99,0
3129,Basic,2023-05-28,2025-11-14,9.99,0
1475,Premium,2024-05-14,2026-01-05,9.99,1
4632,Free,2024-06-12,2026-04-21,9.99,1
2782,Student,2024-06-22,2025-06-02,9.99,0
3227,Premium,2023-08-13,2025-08-29,9.99,1
2215,Family,2025-03-31,2025-10-27,9.99,1
3121,Student,2025-02-28,2026-04-26,9.99,0
1801,Premium,2024-05-07,2025-07-03,9.99,0
2218,Student,2024-10-23,2025-11-16,9.99,1
3515,Family,2024-02-28,2025-08-05,9.99,1
4592,Family,2023-05-10,2026-04-10,9.99,1
2299,Family,2025-04-05,2025-08-27,9.99,1
2244,Family,2023-12-15,2025-12-03,9.99,1
1211,Family,2024-03-23,2026-02-23,9.99,0
2131,Premium,2023-07-02,2026-03-08,9.99,0
902,Free,2025-02-08,2026-04-09,9.99,1
4012,Student,2025-04-20,2025-11-06,9.99,1
3219,Student,2025-01-23,2026-04-21,9.99,0
2971,Free,2024-09-26,2025-06-08,9.99,1
3688,Premium,2025-04-26,2026-04-01,9.99,1
2684,Basic,2024-11-10,2026-04-14,9.99,0
3657,Premium,2024-08-11,2026-01-28,9.99,0
231,Student,2024-02-17,2025-11-26,9.99,0
3691,Student,2023-08-11,2025-07-26,9.99,1
3817,Student,2024-04-28,2025-06-09,9.99,0
2386,Student,2024-12-16,2026-04-25,9.99,0
4332,Student,2024-12-28,2025-11-01,9.99,0
4079,Family,2024-10-15,2025-10-13,9.99,1
793,Student,2024-04-16,2025-11-24,9.99,0
195,Premium,2024-11-16,2026-03-07,9.99,0
2962,Basic,2024-03-31,2025-12-14,9.99,0
3109,Free,2023-09-11,2025-06-02,9.99,0
1726,Student,2023-12-16,2025-07-01,9.99,0
4455,Free,2024-06-09,2025-08-04,9.99,0
4831,Basic,2023-05-01,2025-06-21,9.99,1
1632,Free,2023-08-09,2025-06-18,9.99,1
3742,Premium,2024-05-13,2025-08-18,9.99,1
3163,Free,2023-11-08,2026-01-05,9.99,0
2377,Family,2024-01-23,2025-11-28,9.99,0
4843,Free,2024-03-06,2025-07-15,9.99,0
390,Student,2023-07-14,2025-08-07,9.99,0
2998,Basic,2025-01-31,2026-04-07,9.99,1
1344,Basic,2024-01-21,2025-10-27,9.99,1
2039,Premium,2023-05-05,2026-03-10,9.99,0
3425,Student,2023-11-13,2025-07-07,9.99,1
3370,Family,2024-02-02,2025-11-25,9.99,1
2281,Family,2024-05-24,2025-11-22,9.99,1
2823,Student,2023-08-26,2025-08-07,9.99,1
1604,Student,2024-07-25,2026-03-09,9.99,1
2858,Student,2023-06-14,2025-06-27,9.99,1
2698,Family,2025-01-22,2026-01-28,9.99,0
1836,Student,2024-06-09,2026-04-15,9.99,1
3876,Student,2023-05-28,2026-04-20,9.99,0
1673,Premium,2024-06-11,2025-07-21,9.99,0
79,Student,2025-04-07,2026-02-25,9.99,0
4396,Basic,2025-04-21,2026-01-06,9.99,1
4098,Student,2025-03-23,2025-10-19,9.99,1
1930,Student,2024-01-06,2025-10-13,9.99,1
34,Free,2025-01-15,2025-06-19,9.99,1
1557,Basic,2024-03-19,2026-01-21,9.99,1
590,Family,2023-06-06,2025-11-03,9.99,0
4714,Free,2024-02-14,2026-01-14,9.99,1
1285,Free,2024-10-12,2025-06-11,9.99,0
3096,Student,2023-08-11,2026-02-05,9.99,0
3576,Family,2024-03-24,2025-10-08,9.99,1
3839,Basic,2023-05-19,2025-06-14,9.99,0
4294,Family,2024-09-19,2026-02-20,9.99,1
2383,Premium,2023-05-22,2026-04-20,9.99,1
3979,Premium,2024-09-02,2025-06-17,9.99,0
3809,Basic,2024-03-02,2025-05-27,9.99,1
4043,Free,2024-05-10,2026-03-16,9.99,0
528,Free,2024-06-23,2025-07-11,9.99,0
1567,Basic,2024-01-30,2026-02-22,9.99,1
2065,Premium,2024-08-17,2025-06-17,9.99,0
3769,Student,2023-08-23,2025-06-13,9.99,1
34,Family,2024-04-10,2025-10-19,9.99,1
3703,Premium,2023-08-14,2025-12-13,9.99,1
3407,Premium,2025-03-30,2026-03-08,9.99,0
1890,Free,2025-04-16,2025-08-19,9.99,1
4694,Student,2024-06-12,2025-12-27,9.99,0
1768,Free,2023-06-06,2025-06-23,9.99,1
1098,Basic,2024-09-24,2025-06-30,9.99,1
3666,Student,2025-01-17,2025-07-15,9.99,1
3934,Basic,2023-11-10,2026-04-07,9.99,0
2282,Premium,2024-01-16,2025-10-24,9.99,1
3402,Family,2024-06-01,2026-04-02,9.99,1
4962,Family,2023-05-31,2026-01-16,9.99,1
3061,Family,2023-05-04,2025-11-27,9.99,0
3636,Basic,2023-09-18,2025-06-24,9.99,0
344,Family,2024-10-28,2025-12-28,9.99,1
2070,Free,2024-03-21,2025-10-16,9.99,0
3981,Free,2024-10-23,2025-12-22,9.99,0
4756,Premium,2023-06-02,2025-09-13,9.99,1
770,Family,2023-09-25,2025-12-29,9.99,1
2868,Premium,2023-07-17,2025-06-10,9.99,0
3502,Premium,2024-09-11,2026-01-02,9.99,0
1310,Family,2023-05-25,2025-07-13,9.99,0
2666,Basic,2024-07-16,2025-10-26,9.99,0
2599,Basic,2023-09-12,2025-09-16,9.99,1
2459,Free,2025-01-09,2026-04-06,9.99,1
1516,Family,2024-09-27,2025-11-05,9.99,1
918,Family,2024-10-22,2025-12-26,9.99,1
886,Family,2023-07-23,2025-11-18,9.99,0
2257,Student,2025-03-02,2025-10-17,9.99,0
3847,Basic,2024-04-23,2026-03-01,9.99,1
100,Student,2024-06-13,2026-03-05,9.99,0
2941,Basic,2024-05-16,2025-09-08,9.99,1
253,Family,2023-11-26,2025-12-10,9.99,0
3452,Free,2023-11-17,2026-01-23,9.99,0
2387,Free,2023-12-10,2026-01-18,9.99,0
67,Free,2024-07-11,2026-04-16,9.99,1
1706,Student,2024-05-19,2026-01-25,9.99,0
4196,Family,2023-07-05,2025-10-02,9.99,1
3402,Basic,2024-03-26,2026-03-11,9.99,1
368,Family,2024-09-27,2026-02-26,9.99,1
183,Family,2024-01-30,2025-06-13,9.99,0
4536,Family,2024-10-07,2025-11-07,9.99,0
1803,Family,2024-08-05,2026-02-20,9.99,0
4252,Family,2024-02-06,2026-03-30,9.99,1
3048,Free,2024-07-12,2025-10-24,9.99,1
681,Family,2024-06-13,2025-06-15,9.99,0
3619,Family,2025-02-06,2026-03-04,9.99,0
2346,Family,2023-09-30,2025-10-01,9.99,1
1227,Student,2025-04-22,2026-02-09,9.99,0
167,Basic,2023-06-04,2026-04-11,9.99,1
1109,Free,2024-06-09,2025-11-11,9.99,1
1468,Family,2023-10-07,2025-12-10,9.99,0
28,Student,2025-04-01,2026-01-22,9.99,1
3263,Premium,2024-02-23,2026-02-08,9.99,1
4843,Free,2024-05-24,2025-10-30,9.99,0
1548,Family,2024-10-01,2026-02-03,9.99,0
3491,Student,2024-10-28,2025-05-28,9.99,1
3588,Family,2025-02-24,2025-07-31,9.99,0
2175,Basic,2024-10-13,2025-06-09,9.99,0
